timeframe,open_time,open,high,low,close,volume
15m,1777619700.0,1.3731,1.3748,1.371,1.3717,2095938.0
15m,1777620600.0,1.3717,1.3741,1.3711,1.3731,1878121.4
15m,1777621500.0,1.3731,1.3751,1.3731,1.3741,766341.3
15m,1777622400.0,1.3741,1.377,1.3735,1.377,490093.0
15m,1777623300.0,1.377,1.3801,1.3766,1.379,2712145.9
15m,1777624200.0,1.379,1.3792,1.3777,1.3778,443324.0
15m,1777625100.0,1.3778,1.3784,1.3772,1.3778,417488.1
15m,1777626000.0,1.3778,1.3781,1.3765,1.378,565085.1
15m,1777626900.0,1.378,1.378,1.3758,1.376,725074.9
15m,1777627800.0,1.376,1.3763,1.375,1.3762,447832.3
15m,1777628700.0,1.3762,1.3762,1.3733,1.3747,562920.5
15m,1777629600.0,1.3747,1.3748,1.3712,1.3728,1471513.0
15m,1777630500.0,1.3728,1.3755,1.3723,1.3748,827643.6
15m,1777631400.0,1.3748,1.3751,1.3732,1.3738,421564.4
15m,1777632300.0,1.3738,1.3762,1.3737,1.376,580885.2
15m,1777633200.0,1.376,1.3769,1.3757,1.3768,333417.8
15m,1777634100.0,1.3768,1.3793,1.3759,1.376,746462.4
15m,1777635000.0,1.376,1.3768,1.3749,1.3757,389806.5
15m,1777635900.0,1.3757,1.3774,1.3749,1.3774,279543.4
15m,1777636800.0,1.3774,1.3815,1.3766,1.379,1875775.3
15m,1777637700.0,1.379,1.3861,1.3787,1.3838,4429105.0
15m,1777638600.0,1.3838,1.387,1.3835,1.3837,3843966.0
15m,1777639500.0,1.3837,1.3842,1.3826,1.3827,1497125.0
15m,1777640400.0,1.3827,1.3896,1.3827,1.3887,3569935.0
15m,1777641300.0,1.3887,1.3897,1.3877,1.3879,1440203.6
15m,1777642200.0,1.3879,1.3942,1.3872,1.3912,3871341.1
15m,1777643100.0,1.3912,1.3992,1.3899,1.3977,6108229.4
15m,1777644000.0,1.3977,1.3997,1.394,1.3961,2945874.5
15m,1777644900.0,1.3961,1.3972,1.3891,1.3913,3386852.3
15m,1777645800.0,1.3913,1.3925,1.3886,1.3917,2257895.6
15m,1777646700.0,1.3917,1.3958,1.3908,1.3939,1277538.2
15m,1777647600.0,1.3939,1.3948,1.3915,1.3945,773792.8
15m,1777648500.0,1.3945,1.3981,1.3942,1.3964,1540571.9
15m,1777649400.0,1.3964,1.3991,1.3957,1.3978,1453560.9
15m,1777650300.0,1.3978,1.3981,1.3902,1.3952,4225996.0
15m,1777651200.0,1.3952,1.3979,1.3933,1.3935,1547351.5
15m,1777652100.0,1.3935,1.3955,1.3912,1.3934,2297807.3
15m,1777653000.0,1.3934,1.3947,1.3919,1.393,436828.4
15m,1777653900.0,1.393,1.3931,1.3909,1.3909,1063877.1
15m,1777654800.0,1.3909,1.3917,1.388,1.3915,1848137.8
15m,1777655700.0,1.3915,1.3924,1.3899,1.3907,1915620.2
15m,1777656600.0,1.3907,1.3927,1.3891,1.392,1299015.6
15m,1777657500.0,1.392,1.3946,1.3917,1.3941,1033082.5
15m,1777658400.0,1.3941,1.3944,1.3922,1.393,441514.3
15m,1777659300.0,1.393,1.3949,1.3923,1.3942,551606.2
15m,1777660200.0,1.3942,1.3942,1.3925,1.3926,414636.6
15m,1777661100.0,1.3926,1.3938,1.3921,1.393,867238.6
15m,1777662000.0,1.393,1.3952,1.3927,1.3949,620188.9
15m,1777662900.0,1.3949,1.395,1.3921,1.3943,563893.4
15m,1777663800.0,1.3943,1.3943,1.3914,1.3919,523597.6
15m,1777664700.0,1.3919,1.3938,1.3919,1.393,765377.6
15m,1777665600.0,1.393,1.394,1.3899,1.3903,1352238.4
15m,1777666500.0,1.3903,1.3905,1.3871,1.3892,1393033.3
15m,1777667400.0,1.3892,1.3899,1.3856,1.3859,991407.6
15m,1777668300.0,1.3859,1.3871,1.382,1.3839,2307892.3
15m,1777669200.0,1.3839,1.386,1.3833,1.3852,759992.1
15m,1777670100.0,1.3852,1.3869,1.3847,1.3855,644657.9
15m,1777671000.0,1.3855,1.3881,1.3855,1.3873,810646.6
15m,1777671900.0,1.3873,1.3884,1.3867,1.3879,315750.4
15m,1777672800.0,1.3879,1.3891,1.3871,1.3877,537203.5
15m,1777673700.0,1.3877,1.3892,1.3876,1.3877,479266.8
15m,1777674600.0,1.3877,1.3877,1.3856,1.386,363897.0
15m,1777675500.0,1.386,1.386,1.3827,1.3828,1236718.5
15m,1777676400.0,1.3828,1.3845,1.3805,1.3831,2745201.5
15m,1777677300.0,1.3831,1.3839,1.3812,1.3813,789330.1
15m,1777678200.0,1.3813,1.3842,1.3811,1.3837,702989.4
15m,1777679100.0,1.3837,1.385,1.3831,1.3849,735988.5
15m,1777680000.0,1.3849,1.3862,1.3849,1.3853,1131983.2
15m,1777680900.0,1.3853,1.3872,1.384,1.3864,1387687.9
15m,1777681800.0,1.3864,1.3888,1.3859,1.3885,1851729.1
15m,1777682700.0,1.3885,1.3895,1.3846,1.3857,3651345.6
15m,1777683600.0,1.3857,1.3869,1.3843,1.3868,1345386.8
15m,1777684500.0,1.3868,1.3868,1.3847,1.3858,306958.2
15m,1777685400.0,1.3858,1.3879,1.3847,1.3859,509077.7
15m,1777686300.0,1.3859,1.3859,1.3835,1.3841,732233.1
15m,1777687200.0,1.3841,1.3857,1.3798,1.3849,5456748.1
15m,1777688100.0,1.3849,1.3858,1.3836,1.3838,427392.7
15m,1777689000.0,1.3838,1.3856,1.3836,1.3849,545675.7
15m,1777689900.0,1.3849,1.3876,1.3844,1.3849,663651.5
15m,1777690800.0,1.3849,1.3862,1.3831,1.3836,774798.5
15m,1777691700.0,1.3836,1.3862,1.3833,1.3858,583839.0
15m,1777692600.0,1.3858,1.3876,1.3848,1.3848,384017.1
15m,1777693500.0,1.3848,1.3861,1.3841,1.3851,511913.7
15m,1777694400.0,1.3851,1.3853,1.3826,1.3834,1064651.8
15m,1777695300.0,1.3834,1.3835,1.3825,1.3827,394217.1
15m,1777696200.0,1.3827,1.3841,1.3821,1.3832,487431.1
15m,1777697100.0,1.3832,1.3841,1.3819,1.3839,1266259.3
15m,1777698000.0,1.3839,1.3843,1.383,1.3836,1227184.7
15m,1777698900.0,1.3836,1.3837,1.382,1.3827,1446637.9
15m,1777699800.0,1.3827,1.3839,1.3826,1.3829,220158.7
15m,1777700700.0,1.3829,1.3838,1.3825,1.383,530568.2
15m,1777701600.0,1.383,1.3853,1.3829,1.3845,1321452.2
15m,1777702500.0,1.3845,1.3851,1.3834,1.3835,752367.6
15m,1777703400.0,1.3835,1.385,1.3834,1.3846,264063.6
15m,1777704300.0,1.3846,1.387,1.3846,1.3865,562161.7
15m,1777705200.0,1.3865,1.3875,1.3858,1.3859,854845.5
15m,1777706100.0,1.3859,1.386,1.3851,1.3859,469156.2
15m,1777707000.0,1.3859,1.3871,1.3858,1.3859,296714.8
15m,1777707900.0,1.3859,1.3863,1.3846,1.3847,126043.6
15m,1777708800.0,1.3847,1.3851,1.3831,1.385,731768.2
15m,1777709700.0,1.385,1.3851,1.3832,1.384,1003778.6
15m,1777710600.0,1.384,1.3846,1.3837,1.3837,339726.8
15m,1777711500.0,1.3837,1.3843,1.3834,1.3839,501422.5
15m,1777712400.0,1.3839,1.3852,1.3834,1.385,852430.8
15m,1777713300.0,1.385,1.3861,1.3848,1.3848,290868.9
15m,1777714200.0,1.3848,1.3869,1.3841,1.3849,1099547.1
15m,1777715100.0,1.3849,1.387,1.383,1.3857,2391930.1
15m,1777716000.0,1.3857,1.3863,1.3853,1.3853,557972.1
15m,1777716900.0,1.3853,1.3862,1.3852,1.3861,328926.9
15m,1777717800.0,1.3861,1.387,1.3857,1.3868,1026514.5
15m,1777718700.0,1.3868,1.3872,1.3865,1.387,467534.8
15m,1777719600.0,1.387,1.387,1.3856,1.3856,407743.2
15m,1777720500.0,1.3856,1.3893,1.3856,1.3892,2273359.1
15m,1777721400.0,1.3892,1.3904,1.3844,1.3856,4251920.1
15m,1777722300.0,1.3856,1.3856,1.3845,1.3851,489700.5
15m,1777723200.0,1.3851,1.3863,1.3841,1.3847,607737.6
15m,1777724100.0,1.3847,1.3868,1.384,1.3862,1004577.1
15m,1777725000.0,1.3862,1.3874,1.3853,1.3862,1387525.9
15m,1777725900.0,1.3862,1.3865,1.3849,1.3862,682813.6
15m,1777726800.0,1.3862,1.39,1.3862,1.3892,1150512.2
15m,1777727700.0,1.3892,1.39,1.388,1.3897,958198.3
15m,1777728600.0,1.3897,1.3907,1.3886,1.3906,603085.3
15m,1777729500.0,1.3906,1.3917,1.3899,1.391,981781.8
15m,1777730400.0,1.391,1.3918,1.3903,1.3904,542596.1
15m,1777731300.0,1.3904,1.3925,1.3902,1.3912,676447.3
15m,1777732200.0,1.3912,1.3918,1.389,1.3898,654800.5
15m,1777733100.0,1.3898,1.3916,1.3895,1.3911,403348.5
15m,1777734000.0,1.3911,1.3936,1.3907,1.3926,915635.8
15m,1777734900.0,1.3926,1.3927,1.391,1.3922,331109.8
15m,1777735800.0,1.3922,1.3923,1.3905,1.3916,296896.4
15m,1777736700.0,1.3916,1.3929,1.3913,1.3925,342980.7
15m,1777737600.0,1.3925,1.3931,1.3914,1.393,803064.1
15m,1777738500.0,1.393,1.3943,1.3911,1.3915,1179928.9
15m,1777739400.0,1.3915,1.3919,1.3903,1.3908,363853.5
15m,1777740300.0,1.3908,1.3934,1.3907,1.3922,628454.3
15m,1777741200.0,1.3922,1.3936,1.3922,1.3934,640220.8
15m,1777742100.0,1.3934,1.3935,1.3916,1.3918,667854.3
15m,1777743000.0,1.3918,1.3934,1.3913,1.3913,525401.0
15m,1777743900.0,1.3913,1.3914,1.3905,1.3907,396311.3
15m,1777744800.0,1.3907,1.3908,1.3884,1.3896,959714.5
15m,1777745700.0,1.3896,1.3918,1.3894,1.3911,747992.7
15m,1777746600.0,1.3911,1.393,1.3911,1.3918,1140575.9
15m,1777747500.0,1.3918,1.3926,1.3915,1.3923,169355.0
15m,1777748400.0,1.3923,1.3943,1.3922,1.3937,418702.5
15m,1777749300.0,1.3937,1.3937,1.3923,1.393,202947.2
15m,1777750200.0,1.393,1.3942,1.3926,1.3934,178543.3
15m,1777751100.0,1.3934,1.3938,1.3933,1.3937,260247.0
15m,1777752000.0,1.3937,1.3939,1.3924,1.3925,366627.9
15m,1777752900.0,1.3925,1.393,1.3922,1.3925,398573.9
15m,1777753800.0,1.3925,1.3936,1.3924,1.3929,507473.2
15m,1777754700.0,1.3929,1.3935,1.3924,1.3925,428226.2
15m,1777755600.0,1.3925,1.3929,1.3916,1.3916,681294.1
15m,1777756500.0,1.3916,1.392,1.3915,1.3919,275393.7
15m,1777757400.0,1.3919,1.4,1.3896,1.3939,6335736.5
15m,1777758300.0,1.3939,1.398,1.3924,1.3926,3750495.4
15m,1777759200.0,1.3926,1.3941,1.3916,1.3941,776056.3
15m,1777760100.0,1.3941,1.3942,1.3913,1.3917,893359.2
15m,1777761000.0,1.3917,1.3944,1.3917,1.3928,1508376.2
15m,1777761900.0,1.3928,1.3998,1.3928,1.3957,2794210.5
15m,1777762800.0,1.3957,1.3958,1.3904,1.3906,1984096.8
15m,1777763700.0,1.3906,1.3953,1.3902,1.395,2099487.5
15m,1777764600.0,1.395,1.396,1.3945,1.3947,1366246.4
15m,1777765500.0,1.3947,1.3953,1.3917,1.393,2104424.0
15m,1777766400.0,1.393,1.3938,1.3906,1.3909,988883.4
15m,1777767300.0,1.3909,1.3921,1.3891,1.3914,1293738.7
15m,1777768200.0,1.3914,1.392,1.389,1.389,520939.9
15m,1777769100.0,1.389,1.3896,1.3874,1.3887,1638537.9
15m,1777770000.0,1.3887,1.3887,1.3848,1.3861,2170027.0
15m,1777770900.0,1.3861,1.3866,1.3841,1.3859,822308.5
15m,1777771800.0,1.3859,1.386,1.3826,1.3836,1326298.9
15m,1777772700.0,1.3836,1.3841,1.3827,1.3831,335728.0
15m,1777773600.0,1.3831,1.3842,1.3808,1.3822,1993757.1
15m,1777774500.0,1.3822,1.3826,1.381,1.3815,544497.2
15m,1777775400.0,1.3815,1.3828,1.3813,1.3821,325800.3
15m,1777776300.0,1.3821,1.3831,1.3819,1.3826,524908.6
15m,1777777200.0,1.3826,1.3829,1.3811,1.3813,558811.7
15m,1777778100.0,1.3813,1.3825,1.3813,1.3817,194613.0
15m,1777779000.0,1.3817,1.3834,1.3817,1.3819,424314.1
15m,1777779900.0,1.3819,1.3836,1.3819,1.383,405799.1
15m,1777780800.0,1.383,1.3832,1.3813,1.3823,744088.7
15m,1777781700.0,1.3823,1.3837,1.3822,1.3836,288179.0
15m,1777782600.0,1.3836,1.3846,1.3834,1.3834,474893.8
15m,1777783500.0,1.3834,1.3838,1.3826,1.3829,247759.6
15m,1777784400.0,1.3829,1.3853,1.3829,1.3843,612286.1
15m,1777785300.0,1.3843,1.3845,1.384,1.3841,241532.6
15m,1777786200.0,1.3841,1.3847,1.383,1.383,407859.3
15m,1777787100.0,1.383,1.3844,1.3828,1.3842,258501.6
15m,1777788000.0,1.3842,1.3842,1.3826,1.3828,533754.2
15m,1777788900.0,1.3828,1.3831,1.3815,1.3817,324153.9
15m,1777789800.0,1.3817,1.3829,1.3817,1.3822,586533.0
15m,1777790700.0,1.3822,1.385,1.3821,1.3843,1331454.1
15m,1777791600.0,1.3843,1.3878,1.3842,1.386,1153330.9
15m,1777792500.0,1.386,1.3878,1.3855,1.3865,892578.4
15m,1777793400.0,1.3865,1.3879,1.3857,1.3867,509904.2
15m,1777794300.0,1.3867,1.3872,1.3853,1.3853,488729.2
15m,1777795200.0,1.3853,1.3868,1.3851,1.3867,563608.0
15m,1777796100.0,1.3867,1.3876,1.3858,1.3867,898141.5
15m,1777797000.0,1.3867,1.3874,1.386,1.3871,227359.4
15m,1777797900.0,1.3871,1.3876,1.3867,1.3874,308171.2
15m,1777798800.0,1.3874,1.3879,1.387,1.387,241238.0
15m,1777799700.0,1.387,1.3887,1.3867,1.388,469461.1
15m,1777800600.0,1.388,1.3901,1.387,1.3887,813443.9
15m,1777801500.0,1.3887,1.3893,1.388,1.3886,665485.1
15m,1777802400.0,1.3886,1.3888,1.3872,1.3882,373688.7
15m,1777803300.0,1.3882,1.3887,1.388,1.3882,135520.1
15m,1777804200.0,1.3882,1.3892,1.3882,1.3885,608922.9
15m,1777805100.0,1.3885,1.3887,1.3872,1.3872,995464.0
15m,1777806000.0,1.3872,1.3895,1.3862,1.389,1242360.3
15m,1777806900.0,1.389,1.3893,1.3883,1.3884,385291.0
15m,1777807800.0,1.3884,1.3941,1.3884,1.3935,1886197.6
15m,1777808700.0,1.3935,1.3977,1.393,1.3943,3061261.9
15m,1777809600.0,1.3943,1.3977,1.3943,1.3969,1527747.5
15m,1777810500.0,1.3969,1.3972,1.3953,1.3957,892318.4
15m,1777811400.0,1.3957,1.3962,1.3949,1.3961,909417.8
15m,1777812300.0,1.3961,1.3969,1.3951,1.3955,462942.6
15m,1777813200.0,1.3955,1.3981,1.3948,1.3971,476679.3
15m,1777814100.0,1.3971,1.3972,1.3926,1.3937,1882750.2
15m,1777815000.0,1.3937,1.3944,1.3923,1.3932,777139.3
15m,1777815900.0,1.3932,1.3954,1.3931,1.3944,1395073.2
15m,1777816800.0,1.3944,1.3957,1.3928,1.3936,801315.1
15m,1777817700.0,1.3936,1.3942,1.3922,1.3931,826158.2
15m,1777818600.0,1.3931,1.394,1.3925,1.3938,416789.1
15m,1777819500.0,1.3938,1.3969,1.3936,1.3961,899568.9
15m,1777820400.0,1.3961,1.398,1.3951,1.3953,1863691.4
15m,1777821300.0,1.3953,1.3969,1.3946,1.3964,771203.0
15m,1777822200.0,1.3964,1.3973,1.394,1.3943,627600.3
15m,1777823100.0,1.3943,1.3952,1.3935,1.3949,843821.8
15m,1777824000.0,1.3949,1.3957,1.3934,1.3939,527660.5
15m,1777824900.0,1.3939,1.3948,1.3933,1.3944,306493.5
15m,1777825800.0,1.3944,1.3976,1.3944,1.3953,1208125.3
15m,1777826700.0,1.3953,1.3957,1.3934,1.3934,562912.5
15m,1777827600.0,1.3934,1.3944,1.3908,1.3939,1762232.2
15m,1777828500.0,1.3939,1.3957,1.3939,1.3943,557580.2
15m,1777829400.0,1.3943,1.3956,1.3938,1.3955,332050.1
15m,1777830300.0,1.3955,1.3955,1.3936,1.3942,314376.8
15m,1777831200.0,1.3942,1.3946,1.3934,1.3943,835492.8
15m,1777832100.0,1.3943,1.3948,1.3928,1.3939,386948.9
15m,1777833000.0,1.3939,1.3943,1.3928,1.3933,284135.8
15m,1777833900.0,1.3933,1.3946,1.3931,1.3934,59306.1
15m,1777834800.0,1.3934,1.3946,1.3929,1.3929,191519.4
15m,1777835700.0,1.3929,1.3944,1.3929,1.394,283485.9
15m,1777836600.0,1.394,1.3973,1.394,1.3955,743737.5
15m,1777837500.0,1.3955,1.3957,1.3944,1.3945,180629.4
15m,1777838400.0,1.3945,1.3951,1.3931,1.3931,154393.5
15m,1777839300.0,1.3931,1.395,1.3919,1.3943,1313940.5
15m,1777840200.0,1.3943,1.3992,1.3941,1.3956,2042531.2
15m,1777841100.0,1.3956,1.3958,1.3917,1.3922,754093.2
15m,1777842000.0,1.3922,1.395,1.3913,1.395,901499.8
15m,1777842900.0,1.395,1.395,1.3924,1.3924,565666.1
15m,1777843800.0,1.3924,1.3935,1.3882,1.3891,2149605.1
15m,1777844700.0,1.3891,1.3912,1.3882,1.391,615309.6
15m,1777845600.0,1.391,1.4024,1.391,1.4005,5005286.9
15m,1777846500.0,1.4005,1.4039,1.3963,1.3969,6616305.4
15m,1777847400.0,1.3969,1.3999,1.3959,1.3994,933709.3
15m,1777848300.0,1.3994,1.4011,1.3966,1.3969,2042327.3
15m,1777849200.0,1.3969,1.4002,1.3959,1.3968,1059699.5
15m,1777850100.0,1.3968,1.3969,1.3886,1.3889,3385052.3
15m,1777851000.0,1.3889,1.3906,1.3875,1.3883,2339201.6
15m,1777851900.0,1.3883,1.3883,1.3859,1.3871,1493862.7
15m,1777852800.0,1.3871,1.3882,1.3851,1.3872,1796641.8
15m,1777853700.0,1.3872,1.3874,1.3824,1.3848,4294013.6
15m,1777854600.0,1.3848,1.3859,1.3824,1.3835,851001.1
15m,1777855500.0,1.3835,1.3884,1.3832,1.3877,1345189.9
15m,1777856400.0,1.3877,1.3899,1.3843,1.385,1562020.1
15m,1777857300.0,1.385,1.3864,1.3831,1.3863,1295102.1
15m,1777858200.0,1.3863,1.4006,1.3862,1.39,7344818.6
15m,1777859100.0,1.39,1.4072,1.39,1.4044,12352456.4
15m,1777860000.0,1.4044,1.4111,1.3999,1.4054,6416376.1
15m,1777860900.0,1.4054,1.409,1.4012,1.4049,5253564.2
15m,1777861800.0,1.4049,1.4131,1.4048,1.4109,4432432.3
15m,1777862700.0,1.4109,1.415,1.4091,1.4099,4689080.1
15m,1777863600.0,1.4099,1.4143,1.408,1.413,2895774.1
15m,1777864500.0,1.413,1.4131,1.4089,1.4098,2981784.7
15m,1777865400.0,1.4098,1.4115,1.4073,1.4112,6514544.7
15m,1777866300.0,1.4112,1.4132,1.4093,1.4128,5079670.8
15m,1777867200.0,1.4128,1.4157,1.4128,1.4152,2571036.9
15m,1777868100.0,1.4152,1.4207,1.4151,1.4166,4587065.3
15m,1777869000.0,1.4166,1.4187,1.416,1.4171,1139320.6
15m,1777869900.0,1.4171,1.418,1.4145,1.416,1261449.8
15m,1777870800.0,1.416,1.4171,1.4135,1.4139,1954795.5
15m,1777871700.0,1.4139,1.414,1.4104,1.4107,2681431.7
15m,1777872600.0,1.4107,1.4146,1.4106,1.4133,1023030.1
15m,1777873500.0,1.4133,1.4135,1.4112,1.4114,998621.9
15m,1777874400.0,1.4114,1.4124,1.4081,1.4102,2681568.1
15m,1777875300.0,1.4102,1.4106,1.4014,1.405,4906829.1
15m,1777876200.0,1.405,1.4081,1.4039,1.4074,1588638.5
15m,1777877100.0,1.4074,1.4109,1.4068,1.4087,3130051.3
15m,1777878000.0,1.4087,1.4129,1.4073,1.4127,1406799.3
15m,1777878900.0,1.4127,1.4134,1.4101,1.4107,989199.2
15m,1777879800.0,1.4107,1.4114,1.4081,1.4112,1232697.0
15m,1777880700.0,1.4112,1.4141,1.4097,1.4101,1436347.0
15m,1777881600.0,1.4101,1.4115,1.4066,1.4115,1802423.2
15m,1777882500.0,1.4115,1.412,1.4093,1.4107,656470.8
15m,1777883400.0,1.4107,1.4119,1.4097,1.4097,551628.1
15m,1777884300.0,1.4097,1.4123,1.4093,1.4109,573170.5
15m,1777885200.0,1.4109,1.4152,1.4103,1.4138,1095998.3
15m,1777886100.0,1.4138,1.4155,1.4133,1.4137,832567.2
15m,1777887000.0,1.4137,1.4192,1.4129,1.4186,1512338.2
15m,1777887900.0,1.4186,1.4194,1.4162,1.4169,1440874.4
15m,1777888800.0,1.4169,1.4175,1.3902,1.3937,26330444.0
15m,1777889700.0,1.3937,1.394,1.3848,1.3887,12454044.6
15m,1777890600.0,1.3887,1.3975,1.3875,1.3959,10561325.6
15m,1777891500.0,1.3959,1.3977,1.3934,1.3945,2026544.1
15m,1777892400.0,1.3945,1.3972,1.3939,1.3957,1902315.6
15m,1777893300.0,1.3957,1.3964,1.3921,1.3926,1853881.0
15m,1777894200.0,1.3926,1.3944,1.3913,1.3924,2127627.8
15m,1777895100.0,1.3924,1.3955,1.3923,1.3933,895264.5
15m,1777896000.0,1.3933,1.3942,1.3918,1.393,831898.5
15m,1777896900.0,1.393,1.396,1.3918,1.3941,1289060.1
15m,1777897800.0,1.3941,1.3947,1.3927,1.3943,561507.3
15m,1777898700.0,1.3943,1.3951,1.3921,1.3926,977661.2
15m,1777899600.0,1.3926,1.3963,1.3878,1.3937,4179894.2
15m,1777900500.0,1.3937,1.396,1.3933,1.3954,728927.3
15m,1777901400.0,1.3954,1.399,1.3945,1.3954,2503097.8
15m,1777902300.0,1.3954,1.3967,1.3914,1.3924,1211083.8
15m,1777903200.0,1.3924,1.3954,1.3881,1.395,4254138.9
15m,1777904100.0,1.395,1.3994,1.3946,1.3965,2580081.4
15m,1777905000.0,1.3965,1.4032,1.3957,1.4009,7210709.4
15m,1777905900.0,1.4009,1.4127,1.4009,1.4074,11032381.5
15m,1777906800.0,1.4074,1.4085,1.4036,1.4058,5967315.5
15m,1777907700.0,1.4058,1.4078,1.3943,1.3983,15173829.8
15m,1777908600.0,1.3983,1.3992,1.3939,1.398,4162145.0
15m,1777909500.0,1.398,1.3998,1.392,1.3981,5151008.6
15m,1777910400.0,1.3981,1.3988,1.3927,1.3943,3722589.6
15m,1777911300.0,1.3943,1.405,1.3929,1.4022,4973827.9
15m,1777912200.0,1.4022,1.404,1.401,1.4023,2402698.5
15m,1777913100.0,1.4023,1.4029,1.3989,1.3997,2532079.0
15m,1777914000.0,1.3997,1.4059,1.3993,1.4045,2997521.7
15m,1777914900.0,1.4045,1.4074,1.4038,1.4056,1936001.0
15m,1777915800.0,1.4056,1.4057,1.4026,1.4043,1019291.3
15m,1777916700.0,1.4043,1.4117,1.4038,1.4079,2538317.8
15m,1777917600.0,1.4079,1.4094,1.4065,1.4082,894683.0
15m,1777918500.0,1.4082,1.4082,1.4038,1.4057,1311167.1
15m,1777919400.0,1.4057,1.4061,1.4029,1.4032,444848.7
15m,1777920300.0,1.4032,1.4041,1.4016,1.4033,811565.9
15m,1777921200.0,1.4033,1.4037,1.3996,1.4007,1138941.4
15m,1777922100.0,1.4007,1.4008,1.3975,1.3981,762545.6
15m,1777923000.0,1.3981,1.3995,1.3972,1.3982,507885.1
15m,1777923900.0,1.3982,1.399,1.3971,1.3973,899567.0
15m,1777924800.0,1.3973,1.3975,1.3939,1.3964,1385848.9
15m,1777925700.0,1.3964,1.3969,1.3928,1.3935,900042.1
15m,1777926600.0,1.3935,1.3938,1.3916,1.3922,570355.9
15m,1777927500.0,1.3922,1.3933,1.3919,1.3925,661323.1
15m,1777928400.0,1.3925,1.3947,1.3925,1.3946,1163490.4
15m,1777929300.0,1.3946,1.3966,1.3937,1.3953,1995091.9
15m,1777930200.0,1.3953,1.3975,1.3953,1.3968,681182.4
15m,1777931100.0,1.3968,1.3983,1.3966,1.3968,415487.8
15m,1777932000.0,1.3968,1.4005,1.3964,1.4,956514.7
15m,1777932900.0,1.4,1.4005,1.3965,1.3967,516237.5
15m,1777933800.0,1.3967,1.3967,1.3938,1.3942,980295.5
15m,1777934700.0,1.3942,1.3961,1.3936,1.3946,824116.7
15m,1777935600.0,1.3946,1.3946,1.3908,1.392,1216298.7
15m,1777936500.0,1.392,1.3934,1.3909,1.3932,620334.3
15m,1777937400.0,1.3932,1.3932,1.3894,1.39,1271278.2
15m,1777938300.0,1.39,1.3921,1.3898,1.391,914900.8
15m,1777939200.0,1.391,1.3933,1.3903,1.3909,1211279.6
15m,1777940100.0,1.3909,1.3917,1.3897,1.3898,649709.6
15m,1777941000.0,1.3898,1.3937,1.3897,1.3935,1145095.3
15m,1777941900.0,1.3935,1.3952,1.3929,1.3948,813126.2
15m,1777942800.0,1.3948,1.3974,1.393,1.3967,932910.5
15m,1777943700.0,1.3967,1.3971,1.3946,1.396,833185.6
15m,1777944600.0,1.396,1.3975,1.3943,1.3954,1189996.4
15m,1777945500.0,1.3954,1.3976,1.3954,1.3964,606639.7
15m,1777946400.0,1.3964,1.3996,1.3958,1.3978,2075363.4
15m,1777947300.0,1.3978,1.4002,1.3971,1.3996,417033.7
15m,1777948200.0,1.3996,1.4036,1.3987,1.4034,2875747.2
15m,1777949100.0,1.4034,1.4043,1.3991,1.4,1480350.1
15m,1777950000.0,1.4,1.4032,1.3986,1.4022,1659723.7
15m,1777950900.0,1.4022,1.4044,1.4015,1.4036,1407761.7
15m,1777951800.0,1.4036,1.4085,1.4025,1.4083,3345684.7
15m,1777952700.0,1.4083,1.4093,1.4048,1.405,2992543.6
15m,1777953600.0,1.405,1.4063,1.4027,1.4032,1011899.5
15m,1777954500.0,1.4032,1.405,1.4021,1.4021,1000791.3
15m,1777955400.0,1.4021,1.4022,1.4002,1.4007,1115413.3
15m,1777956300.0,1.4007,1.4043,1.4,1.4012,5059795.5
15m,1777957200.0,1.4012,1.4013,1.3992,1.3997,1430460.3
15m,1777958100.0,1.3997,1.4035,1.3997,1.4025,1036603.9
15m,1777959000.0,1.4025,1.4061,1.4014,1.4015,1562579.7
15m,1777959900.0,1.4015,1.4028,1.3987,1.4011,3909175.2
15m,1777960800.0,1.4011,1.4039,1.4004,1.4036,998135.7
15m,1777961700.0,1.4036,1.4039,1.4002,1.4007,2427293.4
15m,1777962600.0,1.4007,1.4025,1.4005,1.401,738720.7
15m,1777963500.0,1.401,1.4069,1.401,1.4067,1859475.9
15m,1777964400.0,1.4067,1.4088,1.4014,1.4048,4490420.7
15m,1777965300.0,1.4048,1.4074,1.4043,1.4065,950388.7
15m,1777966200.0,1.4065,1.4097,1.4063,1.4069,1621714.7
15m,1777967100.0,1.4069,1.4072,1.4048,1.4064,3016920.2
15m,1777968000.0,1.4064,1.4083,1.406,1.4076,1529372.8
15m,1777968900.0,1.4076,1.408,1.4055,1.408,3205818.9
15m,1777969800.0,1.408,1.4088,1.4058,1.4064,1734559.1
15m,1777970700.0,1.4064,1.408,1.4062,1.4065,773831.7
15m,1777971600.0,1.4065,1.4069,1.4038,1.4041,1483088.7
15m,1777972500.0,1.4041,1.4048,1.4027,1.4043,1091935.5
15m,1777973400.0,1.4043,1.4047,1.4016,1.402,1111484.0
15m,1777974300.0,1.402,1.4031,1.4014,1.403,862739.9
15m,1777975200.0,1.403,1.4048,1.4019,1.4033,1093258.7
15m,1777976100.0,1.4033,1.4044,1.4024,1.4033,1023270.7
15m,1777977000.0,1.4033,1.4072,1.403,1.4058,1429669.3
15m,1777977900.0,1.4058,1.4068,1.4041,1.406,698534.5
